alpha,beta,gamma,bx,by,bz,ncc,geo_r,geo_t,geo_d,geo_se3,time,idx,parameterization
-0.20771144330501556,-0.01188583206385374,2.015535354614258,184.7267608642578,124.42440795898438,108.76905822753906,1.5609374046325684,1010.5612182617188,247.86309814453125,1040.514404296875,275.8946228027344,0.7957032108679414,1,se3_log_map
-0.20786266028881073,-0.01140054501593113,2.0170881748199463,184.39828491210938,124.0616226196289,108.52549743652344,1.5597643852233887,1011.3604125976562,247.32931518554688,1041.16357421875,275.3345031738281,0.8210989471990615,1,se3_log_map
-0.20857390761375427,-0.01162476185709238,2.0194811820983887,184.48556518554688,123.74609375,109.01373291015625,1.5607185363769531,1012.557861328125,247.45101928710938,1042.355712890625,275.5579528808594,0.8222538519185036,1,se3_log_map
-0.20923259854316711,-0.012300773523747921,2.020740509033203,184.90098571777344,123.73603820800781,109.40086364746094,1.5610827207565308,1013.1683349609375,247.9264678955078,1043.0616455078125,276.12042236328125,0.817934436025098,1,se3_log_map
-0.20967638492584229,-0.012611045502126217,2.0210537910461426,185.43736267089844,123.91361999511719,109.49684143066406,1.560979962348938,1013.3214111328125,248.4575653076172,1043.336669921875,276.692626953125,0.8031824589706957,1,se3_log_map
-0.2100120186805725,-0.012178194709122181,2.0205841064453125,185.91403198242188,124.07588195800781,109.2787857055664,1.5612307786941528,1013.1199340820312,248.79852294921875,1043.2222900390625,277.00958251953125,0.8061103569343686,1,se3_log_map
-0.2107396125793457,-0.011803194880485535,2.0205745697021484,186.19146728515625,123.91694641113281,109.28266906738281,1.5612072944641113,1013.1561889648438,248.92845153808594,1043.2884521484375,277.1257629394531,0.7854896190110594,1,se3_log_map
-0.21159985661506653,-0.012120096944272518,2.022019863128662,186.3441925048828,123.53556823730469,109.88351440429688,1.5594203472137451,1013.8828735351562,249.1175994873047,1044.039306640625,277.394775390625,0.7811108559835702,1,se3_log_map
-0.2119729220867157,-0.01224193163216114,2.022313117980957,186.26792907714844,123.26771545410156,109.83607482910156,1.5598509311676025,1014.0333251953125,248.90687561035156,1044.1351318359375,277.1548156738281,0.761393487919122,1,se3_log_map
-0.21162673830986023,-0.011551868170499802,2.021552801132202,186.17323303222656,123.12910461425781,109.21941375732422,1.5606813430786133,1013.6807861328125,248.4957275390625,1043.69482421875,276.6104736328125,0.7916680490598083,1,se3_log_map
